,x,y
641,-6.09375,9.7972975
642,-6.0625,6.2091503
643,-6.0625,6.2091503
644,-6.0625,6.2091503
645,-6.03125,3.5031848
646,-6.03125,3.5031848
647,-6.0,0.30864197
648,-6.0,0.30864197
649,-6.0,0.30864197
650,-5.96875,-3.2738097
651,-5.96875,-3.2738097
652,-5.96875,-3.2738097
653,-5.9375,-6.069364
654,-5.9375,-6.069364
655,-5.9375,-6.069364
656,-5.90625,-8.707866
657,-5.90625,-8.707866
658,-5.90625,-8.707866
659,-5.875,-11.684783
660,-5.875,-11.684783
661,-5.875,-11.684783
662,-5.84375,-14.473684
663,-5.84375,-14.473684
664,-5.8125,-17.091837
665,-5.8125,-17.091837
666,-5.8125,-17.091837
667,-5.78125,-19.554455
668,-5.78125,-19.554455
669,-5.78125,-19.554455
670,-5.75,-22.248804
671,-5.75,-22.248804
672,-5.75,-22.248804
673,-5.71875,24.534883
674,-5.71875,24.534883
675,-5.71875,24.534883
676,-5.6875,20.608109
677,-5.6875,20.608109
678,-5.6875,20.608109
679,-5.65625,16.921398
680,-5.65625,16.921398
681,-5.625,13.45339
682,-5.625,13.45339
683,-5.625,13.45339
684,-5.59375,9.733607
685,-5.59375,9.733607
686,-5.59375,9.733607
687,-5.5625,6.25
688,-5.5625,6.25
689,-5.5625,6.25
690,-5.53125,2.9807692
691,-5.53125,2.9807692
692,-5.53125,2.9807692
693,-5.5,-0.09328358
694,-5.5,-0.09328358
695,-5.5,-0.09328358
696,-5.46875,-2.9891305
697,-5.46875,-2.9891305
698,-5.4375,-6.3811193
699,-5.4375,-6.3811193
700,-5.4375,-6.3811193
701,-5.40625,-8.928572
702,-5.40625,-8.928572
703,-5.40625,-8.928572
704,-5.375,-11.924342
705,-5.375,-11.924342
706,-5.375,-11.924342
707,-5.34375,-14.729299
708,-5.34375,-14.729299
709,-5.34375,-14.729299
710,-5.3125,-17.36111
711,-5.3125,-17.36111
712,-5.3125,-17.36111
713,-5.28125,-19.83533
714,-5.28125,-19.83533
715,-5.25,28.343021
716,-5.25,28.343021
717,-5.25,28.343021
718,-5.21875,24.717514
719,-5.21875,24.717514
720,-5.21875,24.717514
721,-5.1875,20.628414
722,-5.1875,20.628414
723,-5.1875,20.628414
724,-5.15625,16.798943
725,-5.15625,16.798943
726,-5.15625,16.798943
727,-5.125,13.205129
728,-5.125,13.205129
729,-5.125,13.205129
730,-5.09375,9.8258705
731,-5.09375,9.8258705
732,-5.09375,9.8258705
733,-5.0625,6.6425123
734,-5.0625,6.6425123
735,-5.03125,3.1542056
736,-5.03125,3.1542056
737,-5.03125,3.1542056
738,-5.0,-0.11312218
739,-5.0,-0.11312218
740,-5.0,-0.11312218
741,-4.96875,-3.1798248
742,-4.96875,-3.1798248
743,-4.96875,-3.1798248
744,-4.9375,-6.06383
745,-4.9375,-6.06383
746,-4.9375,-6.06383
747,-4.90625,-8.7809925
748,-4.90625,-8.7809925
749,-4.90625,-8.7809925
750,-4.875,-11.7
751,-4.875,-11.7
752,-4.84375,-14.4379835
753,-4.84375,-14.4379835
754,-4.84375,-14.4379835
755,-4.8125,-17.011278
756,-4.8125,-17.011278
757,-4.8125,-17.011278
758,-4.78125,-19.434305
759,-4.78125,-19.434305
760,-4.78125,-19.434305
761,-4.75,-22.271126
762,-4.75,-22.271126
763,-4.75,-22.271126
764,-4.71875,24.657534
765,-4.71875,24.657534
766,-4.71875,24.657534
767,-4.6875,20.5298
768,-4.6875,20.5298
769,-4.65625,16.666668
770,-4.65625,16.666668
771,-4.65625,16.666668
772,-4.625,13.043478
773,-4.625,13.043478
774,-4.625,13.043478
775,-4.59375,9.638554
776,-4.59375,9.638554
777,-4.59375,9.638554
778,-4.5625,6.432749
779,-4.5625,6.432749
780,-4.5625,6.432749
781,-4.53125,3.409091
782,-4.53125,3.409091
783,-4.53125,3.409091
784,-4.5,0.0
785,-4.5,0.0
786,-4.46875,-3.1914895
